\nSimulated Annealing...Discreted\n

Diagnostic information.
	objective function = @sa_cav_y_4dof
	X0 = [  2 190 0.3 1.04 ]
Modified options:
	options.AnnealingFcn = @d_annealing_c4
	options.TemperatureFcn = @temperatureexp
	options.StallIterLimit = 100
	options.InitialTemperature = [  100 100 100 100 ]
	options.Display = 'diagnose'
	options.ReannealInterval = 100
	options.DisplayInterval = 1 
	options.AcceptanceFcn = @acceptancesa
End of diagnostic information.


                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
     0          1            Inf            Inf            100
     1          2        1.94245        1.94245          90.25
     2          3        1.94245        1.94245        85.7375
     3          4        1.94245        1.94245        81.4506
     4          5        1.94245        1.94245        77.3781
     5          6        1.94245        1.94245        73.5092
     6          7      0.0645756      0.0645756        69.8337
     7          8      0.0645756      0.0645756         66.342
     8          9      0.0645756      0.0645756        63.0249
     9         10      0.0645756      0.0645756        59.8737
    10         11      0.0645756      0.0645756          56.88
    11         12      0.0645756      0.0645756         54.036
    12         13      0.0645756       0.445749        51.3342
    13         14      0.0645756       0.445749        48.7675
    14         15      0.0645756       0.445749        46.3291
    15         16      0.0645756       0.445749        44.0127
    16         17      0.0645756       0.445749         41.812
    17         18      0.0645756       0.445749        39.7214
    18         19      0.0645756       0.445749        37.7354
    19         20      0.0645756      0.0816183        35.8486
    20         21      0.0645756      0.0816183        34.0562
    21         22      0.0645756      0.0816183        32.3534
    22         23      0.0645756      0.0816183        30.7357
    23         24      0.0645756      0.0816183        29.1989
    24         25      0.0645756      0.0816183         27.739
    25         26      0.0645756       0.333612         26.352
    26         27      0.0645756       0.211022        25.0344
    27         28      0.0645756       0.211022        23.7827
    28         29      0.0645756       0.211022        22.5936
    29         30      0.0645756       0.211022        21.4639
    30         31      0.0645756       0.211022        20.3907

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    31         32      0.0645756       0.211022        19.3711
    32         33      0.0645756       0.211022        18.4026
    33         34      0.0645756       0.211022        17.4825
    34         35      0.0645756       0.211022        16.6083
    35         36      0.0645756       0.211022        15.7779
    36         37      0.0645756       0.211022         14.989
    37         38      0.0645756       0.211022        14.2396
    38         39      0.0645756       0.211022        13.5276
    39         40      0.0645756       0.211022        12.8512
    40         41      0.0645756       0.211022        12.2087
    41         42      0.0645756       0.170853        11.5982
    42         43      0.0645756       0.127289        11.0183
    43         44      0.0645756       0.127289        10.4674
    44         45      0.0645756       0.171165        9.94403
    45         46      0.0645756       0.171165        9.44682
    46         47      0.0645756       0.171165        8.97448
    47         48      0.0645756       0.171165        8.52576
    48         49      0.0645756       0.171165        8.09947
    49         50      0.0645756       0.171165         7.6945
    50         51      0.0645756       0.171165        7.30977
    51         52      0.0645756       0.171165        6.94428
    52         53      0.0645756       0.171165        6.59707
    53         54      0.0645756       0.171165        6.26722
    54         55      0.0645756       0.171165        5.95386
    55         56      0.0645756       0.171165        5.65616
    56         57      0.0645756       0.171165        5.37335
    57         58      0.0645756       0.171165        5.10469
    58         59      0.0645756       0.171165        4.84945
    59         60      0.0645756       0.171165        4.60698
    60         61      0.0645756       0.171165        4.37663

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    61         62      0.0645756       0.171165         4.1578
    62         63      0.0645756       0.171165        3.94991
    63         64      0.0645756       0.171165        3.75241
    64         65      0.0645756       0.840543        3.56479
    65         66      0.0645756       0.840543        3.38655
    66         67      0.0645756       0.840543        3.21723
    67         68      0.0645756       0.840543        3.05636
    68         69      0.0645756       0.840543        2.90355
    69         70      0.0645756       0.840543        2.75837
    70         71      0.0645756       0.120424        2.62045
    71         72      0.0645756       0.120424        2.48943
    72         73      0.0645756       0.120424        2.36496
    73         74      0.0645756       0.120424        2.24671
    74         75      0.0645756       0.120424        2.13437
    75         76      0.0645756       0.120424        2.02765
    76         77      0.0645756       0.120424        1.92627
    77         78      0.0645756       0.120424        1.82996
    78         79      0.0645756       0.120424        1.73846
    79         80      0.0645756       0.120424        1.65154
    80         81      0.0645756       0.120424        1.56896
    81         82      0.0645756       0.120424        1.49051
    82         83      0.0645756       0.120424        1.41599
    83         84      0.0645756       0.120424        1.34519
    84         85      0.0645756       0.120424        1.27793
    85         86      0.0645756       0.120424        1.21403
    86         87      0.0645756       0.120424        1.15333
    87         88      0.0645756       0.237719        1.09566
    88         89      0.0645756       0.237719        1.04088
    89         90      0.0645756       0.237719       0.988836
    90         91      0.0645756       0.237719       0.939395

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    91         92      0.0645756       0.108392       0.892425
    92         93      0.0645756       0.108392       0.847804
    93         94      0.0645756       0.108392       0.805413
    94         95      0.0645756       0.108392       0.765143
    95         96      0.0645756       0.108392       0.726886
    96         97      0.0645756       0.108392       0.690541
    97         98      0.0645756       0.108392       0.656014
    98         99      0.0645756       0.108392       0.623214
    99        100      0.0645756       0.108392       0.592053
   100        101      0.0645756       0.108392        0.56245
   101        102      0.0645756       0.108392       0.534328
   102        103      0.0645756       0.108392       0.507611
   103        104      0.0645756       0.108392       0.482231
   104        105      0.0645756       0.108392       0.458119
   105        106      0.0645756       0.108392       0.435213
   106        107      0.0645756       0.108392       0.413453
Optimization terminated: change in best function value less than options.TolFun.

vetor =

    2.0000   60.0000    0.3000    1.5200


	 HdL: 2.000  L1dL0: 60.000  t1dt0: 0.300  Alpha: 1.520
